trial_num,image_id,library,urge,val,aros,onset_time,rt_urge,rt_val,rt_arousal
38,00169.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,N067.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,195.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,00047.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,197.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,14.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44,76.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45,111.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,SDC11507.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,01064.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,181.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49,N032.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,179.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,134.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,183.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,N001.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,105.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,77.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,62.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,SDC11509.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58,94.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,SDC11501.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,SDC11504.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61,49.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,198.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,86.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64,N064.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65,81.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66,143.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,124.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,N039.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69,3.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70,31.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71,N016.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,170.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,48.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,196.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,9.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76,19.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77,20.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78,200.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79,52.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80,N010.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81,N009.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82,113.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,144.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84,SDC11505.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85,56.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86,106.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87,N076.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,01049.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,158.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,101.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,41.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,N015.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,4.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,145.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,116.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,SDC11578.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97,00893.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98,N079.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99,176.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,SDC11503.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101,6.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102,N034.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103,173.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104,00552.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105,147.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106,N065.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107,118.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108,N041.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109,193.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110,128.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,100.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112,163.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113,00028.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114,00339.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115,N027.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116,N003.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117,N046.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118,N030.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119,N011.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120,189.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121,60.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122,00309.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123,5.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124,78.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125,125.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126,37.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127,65.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128,N019.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129,137.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130,N017.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131,75.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132,N036.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133,00653.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134,112.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135,33.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136,64.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,50.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,199.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,29.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,141.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141,N006.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142,N078.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143,99.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,72.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145,174.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146,167.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147,8.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148,SDC11498.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149,160.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150,SDC11506.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151,N008.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152,68.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153,166.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154,N037.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155,23.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156,7.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157,190.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158,39.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159,N038.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160,N025.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161,104.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162,N004.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163,N071.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164,N024.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165,103.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166,89.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167,N043.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168,88.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169,102.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170,155.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171,SDC11582.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172,152.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173,00248.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
174,N040.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175,172.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
176,13.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
177,188.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178,93.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179,97.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180,133.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
181,153.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
182,SDC11500.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183,57.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
184,N073.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
185,142.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186,1.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187,98.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
188,26.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189,156.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190,00509.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
191,130.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
192,131.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
193,148.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
194,SDC11586.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
195,187.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
196,87.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
197,109.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198,79.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
199,73.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,191.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201,162.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
202,00252.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
203,168.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
204,110.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
205,35.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
206,96.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
207,43.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
208,54.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
209,N077.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
210,SDC11588.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
211,51.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
212,00821.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
213,00242.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
214,N002.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
215,15.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
216,175.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
217,18.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
218,28.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
219,SDC11562.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
220,N026.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
221,55.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
222,84.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
223,N018.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
224,N031.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
225,00089.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
226,N021.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
227,114.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228,69.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
229,185.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
230,107.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
231,42.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
232,127.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
233,119.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
234,122.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
235,N075.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
236,N014.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
237,N022.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
238,115.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
239,22.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
240,21.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,165.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
242,83.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
243,N013.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
244,74.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
245,24.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
246,N072.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
247,N070.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
248,95.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
249,117.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
250,53.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
251,177.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
252,157.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
253,N028.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
254,82.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
255,180.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
256,136.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
257,132.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
258,32.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
259,SDC11502.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260,171.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261,N068.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
262,N069.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,N035.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
264,164.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
265,59.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
266,N044.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
267,46.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
268,140.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
269,80.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
270,2.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
271,N033.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,N042.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
273,30.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
274,38.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
275,161.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
276,123.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
277,45.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
278,120.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
